Dataset,Relation,Query,Direction,Rank1,Rank2,RR1,RR2,RR2 - RR1,#Candidates
YAGO3-10,playsFor,? playsFor Sakaryaspor,head,33,10,0.030303,0.1,0.069697,100
YAGO3-10,isAffiliatedTo,Mehmet_Batdal isAffiliatedTo ?,tail,18,8,0.055556,0.125,0.069444,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Dynamo-2_Kyiv,head,18,8,0.055556,0.125,0.069444,100
hetionet,AeG,? AeG Gene::23313,head,18,8,0.055556,0.125,0.069444,101
hetionet,AeG,? AeG Gene::23313,head,18,8,0.055556,0.125,0.069444,101
hetionet,AeG,? AeG Gene::54974,head,18,8,0.055556,0.125,0.069444,100
YAGO3-10,playsFor,? playsFor South_China_AA,head,69,12,0.014493,0.083333,0.068841,100
FB15k-237,award/award/category/winners./award/award/honor/award/winner,/m/099ck7 /award/award_category/winners./award/award_honor/award_winner ?,tail,31,10,0.032258,0.1,0.067742,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,? /award/award_ceremony/awards_presented./award/award_honor/award_winner /m/09fb5,head,10,6,0.1,0.166667,0.066667,101
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,? /award/award_ceremony/awards_presented./award/award_honor/award_winner /m/09fb5,head,10,6,0.1,0.166667,0.066667,101
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,/m/0bvhz9 /award/award_ceremony/awards_presented./award/award_honor/award_winner ?,tail,10,6,0.1,0.166667,0.066667,101
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,/m/0bvhz9 /award/award_ceremony/awards_presented./award/award_honor/award_winner ?,tail,10,6,0.1,0.166667,0.066667,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01cwcr /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,30,10,0.033333,0.1,0.066667,100
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
FB15k-237,film/film/film/format,? /film/film/film_format /m/0cj16,head,10,6,0.1,0.166667,0.066667,107
YAGO3-10,isAffiliatedTo,Aatif_Chahechouhe isAffiliatedTo ?,tail,10,6,0.1,0.166667,0.066667,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Finland_national_football_team,head,10,6,0.1,0.166667,0.066667,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Finland_national_football_team,head,10,6,0.1,0.166667,0.066667,101
YAGO3-10,playsFor,? playsFor KS_Cracovia_(football),head,10,6,0.1,0.166667,0.066667,101
YAGO3-10,playsFor,? playsFor KS_Cracovia_(football),head,10,6,0.1,0.166667,0.066667,101
YAGO3-10,playsFor,? playsFor Ukraine_national_under-21_football_team,head,10,6,0.1,0.166667,0.066667,100
codex-m,P37,? P37 Q1860,head,10,6,0.1,0.166667,0.066667,102
codex-m,P37,? P37 Q1860,head,10,6,0.1,0.166667,0.066667,102
codex-m,P37,? P37 Q1860,head,10,6,0.1,0.166667,0.066667,102
hetionet,AdG,? AdG Gene::150094,head,10,6,0.1,0.166667,0.066667,100
hetionet,AdG,? AdG Gene::1503,head,10,6,0.1,0.166667,0.066667,101
hetionet,AdG,? AdG Gene::1503,head,10,6,0.1,0.166667,0.066667,101
hetionet,AdG,? AdG Gene::4214,head,10,6,0.1,0.166667,0.066667,101
hetionet,AdG,? AdG Gene::4214,head,10,6,0.1,0.166667,0.066667,101
hetionet,AdG,? AdG Gene::4839,head,10,6,0.1,0.166667,0.066667,100
hetionet,AdG,? AdG Gene::5476,head,10,6,0.1,0.166667,0.066667,101
hetionet,AdG,? AdG Gene::5476,head,10,6,0.1,0.166667,0.066667,101
hetionet,AeG,? AeG Gene::1121,head,10,6,0.1,0.166667,0.066667,100
hetionet,AeG,? AeG Gene::122953,head,10,6,0.1,0.166667,0.066667,101
hetionet,AeG,? AeG Gene::122953,head,10,6,0.1,0.166667,0.066667,101
hetionet,AeG,? AeG Gene::866,head,10,6,0.1,0.166667,0.066667,100
hetionet,AeG,? AeG Gene::9376,head,10,6,0.1,0.166667,0.066667,102
hetionet,AeG,? AeG Gene::9376,head,10,6,0.1,0.166667,0.066667,102
hetionet,AeG,? AeG Gene::9376,head,10,6,0.1,0.166667,0.066667,102
hetionet,AuG,? AuG Gene::81618,head,10,6,0.1,0.166667,0.066667,100
hetionet,AuG,? AuG Gene::9745,head,10,6,0.1,0.166667,0.066667,100
hetionet,DlA,? DlA Anatomy::UBERON:0002441,head,10,6,0.1,0.166667,0.066667,100
hetionet,DrD,? DrD Disease::DOID:1725,head,10,6,0.1,0.166667,0.066667,102
hetionet,DrD,? DrD Disease::DOID:1725,head,10,6,0.1,0.166667,0.066667,102
hetionet,DrD,? DrD Disease::DOID:1725,head,10,6,0.1,0.166667,0.066667,102
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/02y_rq5,head,17,8,0.058824,0.125,0.066176,103
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/02y_rq5,head,17,8,0.058824,0.125,0.066176,103
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/02y_rq5,head,17,8,0.058824,0.125,0.066176,103
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/02y_rq5,head,17,8,0.058824,0.125,0.066176,103
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/02y_rq5,head,17,8,0.058824,0.125,0.066176,103
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/0127m7 /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,17,8,0.058824,0.125,0.066176,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/0127m7 /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,17,8,0.058824,0.125,0.066176,101
YAGO3-10,isLocatedIn,? isLocatedIn Västra_Götaland_County,head,17,8,0.058824,0.125,0.066176,100
hetionet,AeG,? AeG Gene::6861,head,17,8,0.058824,0.125,0.066176,102
hetionet,AeG,? AeG Gene::6861,head,17,8,0.058824,0.125,0.066176,102
hetionet,AeG,? AeG Gene::6861,head,17,8,0.058824,0.125,0.066176,102
hetionet,AeG,? AeG Gene::874,head,17,8,0.058824,0.125,0.066176,100
YAGO3-10,isAffiliatedTo,Mickaël_Facchinetti isAffiliatedTo ?,tail,13,7,0.076923,0.142857,0.065934,100
YAGO3-10,isLocatedIn,? isLocatedIn Malaysia,head,13,7,0.076923,0.142857,0.065934,100
YAGO3-10,playsFor,? playsFor Israel_national_football_team,head,13,7,0.076923,0.142857,0.065934,100
hetionet,AeG,? AeG Gene::3595,head,13,7,0.076923,0.142857,0.065934,101
hetionet,AeG,? AeG Gene::3595,head,13,7,0.076923,0.142857,0.065934,101
hetionet,AeG,? AeG Gene::56655,head,13,7,0.076923,0.142857,0.065934,100
hetionet,AeG,? AeG Gene::6699,head,13,7,0.076923,0.142857,0.065934,102
hetionet,AeG,? AeG Gene::6699,head,13,7,0.076923,0.142857,0.065934,102
hetionet,AeG,? AeG Gene::6699,head,13,7,0.076923,0.142857,0.065934,102
hetionet,AeG,? AeG Gene::7222,head,13,7,0.076923,0.142857,0.065934,101
hetionet,AeG,? AeG Gene::7222,head,13,7,0.076923,0.142857,0.065934,101
hetionet,AuG,? AuG Gene::3104,head,13,7,0.076923,0.142857,0.065934,100
hetionet,DlA,Disease::DOID:1024 DlA ?,tail,13,7,0.076923,0.142857,0.065934,101
hetionet,DlA,Disease::DOID:1024 DlA ?,tail,13,7,0.076923,0.142857,0.065934,101
hetionet,DlA,Disease::DOID:1024 DlA ?,tail,13,7,0.076923,0.142857,0.065934,101
hetionet,DlA,Disease::DOID:1024 DlA ?,tail,13,7,0.076923,0.142857,0.065934,101
YAGO3-10,playsFor,? playsFor U.D._Leiria,head,22,9,0.045455,0.111111,0.065657,100
YAGO3-10,isAffiliatedTo,Angelo_Carbone isAffiliatedTo ?,tail,28,10,0.035714,0.1,0.064286,100
hetionet,AeG,? AeG Gene::83755,head,21,9,0.047619,0.111111,0.063492,100
YAGO3-10,isAffiliatedTo,Bruno_Pesaola isAffiliatedTo ?,tail,16,8,0.0625,0.125,0.0625,100
YAGO3-10,isLocatedIn,? isLocatedIn Central_economic_region,head,16,8,0.0625,0.125,0.0625,100
hetionet,AeG,? AeG Gene::390637,head,16,8,0.0625,0.125,0.0625,100
hetionet,AeG,? AeG Gene::56956,head,16,8,0.0625,0.125,0.0625,103
hetionet,AeG,? AeG Gene::56956,head,16,8,0.0625,0.125,0.0625,103
hetionet,AeG,? AeG Gene::56956,head,16,8,0.0625,0.125,0.0625,103
hetionet,AeG,? AeG Gene::56956,head,16,8,0.0625,0.125,0.0625,103
hetionet,AuG,? AuG Gene::27072,head,16,8,0.0625,0.125,0.0625,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/02x4wr9,head,25,10,0.04,0.1,0.06,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/02x4wr9,head,25,10,0.04,0.1,0.06,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/02x4wr9,head,25,10,0.04,0.1,0.06,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/02x4wr9,head,25,10,0.04,0.1,0.06,101
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,? /award/award_category/nominees./award/award_nomination/nominated_for /m/02vnmc9,head,12,7,0.083333,0.142857,0.059524,100
FB15k-237,music/genre/artists,/m/07sbbz2 /music/genre/artists ?,tail,12,7,0.083333,0.142857,0.059524,105
FB15k-237,music/genre/artists,/m/07sbbz2 /music/genre/artists ?,tail,12,7,0.083333,0.142857,0.059524,105
FB15k-237,music/genre/artists,/m/07sbbz2 /music/genre/artists ?,tail,12,7,0.083333,0.142857,0.059524,105
FB15k-237,music/genre/artists,/m/07sbbz2 /music/genre/artists ?,tail,12,7,0.083333,0.142857,0.059524,105
FB15k-237,music/genre/artists,/m/07sbbz2 /music/genre/artists ?,tail,12,7,0.083333,0.142857,0.059524,105
FB15k-237,music/genre/artists,/m/07sbbz2 /music/genre/artists ?,tail,12,7,0.083333,0.142857,0.059524,105
FB15k-237,music/genre/artists,/m/07sbbz2 /music/genre/artists ?,tail,12,7,0.083333,0.142857,0.059524,105
FB15k-237,music/genre/artists,/m/07sbbz2 /music/genre/artists ?,tail,12,7,0.083333,0.142857,0.059524,105
FB15k-237,music/genre/artists,/m/07sbbz2 /music/genre/artists ?,tail,12,7,0.083333,0.142857,0.059524,105
YAGO3-10,playsFor,? playsFor Yokohama_F._Marinos,head,12,7,0.083333,0.142857,0.059524,102
YAGO3-10,playsFor,? playsFor Yokohama_F._Marinos,head,12,7,0.083333,0.142857,0.059524,102
YAGO3-10,playsFor,? playsFor Yokohama_F._Marinos,head,12,7,0.083333,0.142857,0.059524,102
hetionet,AeG,? AeG Gene::126208,head,12,7,0.083333,0.142857,0.059524,100
hetionet,AeG,? AeG Gene::79020,head,12,7,0.083333,0.142857,0.059524,100
hetionet,AuG,? AuG Gene::10217,head,12,7,0.083333,0.142857,0.059524,100
hetionet,AuG,? AuG Gene::3069,head,12,7,0.083333,0.142857,0.059524,101
hetionet,AuG,? AuG Gene::3069,head,12,7,0.083333,0.142857,0.059524,101
YAGO3-10,playsFor,? playsFor Monarcas_Morelia,head,19,9,0.052632,0.111111,0.05848,100
hetionet,AeG,? AeG Gene::7336,head,19,9,0.052632,0.111111,0.05848,101
hetionet,AeG,? AeG Gene::7336,head,19,9,0.052632,0.111111,0.05848,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01cwhp /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,15,8,0.066667,0.125,0.058333,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01cwhp /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,15,8,0.066667,0.125,0.058333,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/055c8 /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,15,8,0.066667,0.125,0.058333,100
YAGO3-10,playsFor,? playsFor FC_Arsenal_Kyiv,head,15,8,0.066667,0.125,0.058333,100
YAGO3-10,playsFor,? playsFor Sportfreunde_Siegen,head,15,8,0.066667,0.125,0.058333,100
YAGO3-10,playsFor,? playsFor Vila_Nova_Futebol_Clube,head,15,8,0.066667,0.125,0.058333,100
hetionet,CrC,Compound::DB00810 CrC ?,tail,15,8,0.066667,0.125,0.058333,101
hetionet,CrC,Compound::DB00810 CrC ?,tail,15,8,0.066667,0.125,0.058333,101
hetionet,CrC,? CrC Compound::DB00813,head,15,8,0.066667,0.125,0.058333,100
YAGO3-10,happenedIn,? happenedIn North_Rhine-Westphalia,head,51,13,0.019608,0.076923,0.057315,100
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,? /award/award_category/nominees./award/award_nomination/nominated_for /m/0gmgwnv,head,7,5,0.142857,0.2,0.057143,101
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,? /award/award_category/nominees./award/award_nomination/nominated_for /m/0gmgwnv,head,7,5,0.142857,0.2,0.057143,101
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,/m/0fhpv4 /award/award_category/nominees./award/award_nomination/nominated_for ?,tail,7,5,0.142857,0.2,0.057143,102
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,/m/0fhpv4 /award/award_category/nominees./award/award_nomination/nominated_for ?,tail,7,5,0.142857,0.2,0.057143,102
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,/m/0fhpv4 /award/award_category/nominees./award/award_nomination/nominated_for ?,tail,7,5,0.142857,0.2,0.057143,102
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,/m/0fhpv4 /award/award_category/nominees./award/award_nomination/nominated_for ?,tail,7,5,0.142857,0.2,0.057143,102
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,? /award/award_ceremony/awards_presented./award/award_honor/award_winner /m/06r_by,head,7,5,0.142857,0.2,0.057143,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,? /award/award_ceremony/awards_presented./award/award_honor/award_winner /m/0dvld,head,7,5,0.142857,0.2,0.057143,101
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,? /award/award_ceremony/awards_presented./award/award_honor/award_winner /m/0dvld,head,7,5,0.142857,0.2,0.057143,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/094qd5,head,7,5,0.142857,0.2,0.057143,103
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/094qd5,head,7,5,0.142857,0.2,0.057143,103
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/094qd5,head,7,5,0.142857,0.2,0.057143,103
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/094qd5,head,7,5,0.142857,0.2,0.057143,103
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01x4sb /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,7,5,0.142857,0.2,0.057143,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award/nominee,? /award/award_nominee/award_nominations./award/award_nomination/award_nominee /m/02tr7d,head,7,5,0.142857,0.2,0.057143,100
FB15k-237,base/biblioness/bibs/location/state,? /base/biblioness/bibs_location/state /m/059rby,head,7,5,0.142857,0.2,0.057143,100
FB15k-237,film/film/genre,/m/0j43swk /film/film/genre ?,tail,7,5,0.142857,0.2,0.057143,101
FB15k-237,film/film/genre,/m/0j43swk /film/film/genre ?,tail,7,5,0.142857,0.2,0.057143,101
FB15k-237,film/film/produced/by,? /film/film/produced_by /m/04353,head,7,5,0.142857,0.2,0.057143,100
FB15k-237,film/film/production/companies,/m/01y9jr /film/film/production_companies ?,tail,7,5,0.142857,0.2,0.057143,100
FB15k-237,language/human/language/countries/spoken/in,/m/0k0sb /language/human_language/countries_spoken_in ?,tail,7,5,0.142857,0.2,0.057143,100
FB15k-237,location/location/adjoin/s./location/adjoining/relationship/adjoins,? /location/location/adjoin_s./location/adjoining_relationship/adjoins /m/01nln,head,7,5,0.142857,0.2,0.057143,100
FB15k-237,music/genre/artists,? /music/genre/artists /m/0889x,head,7,5,0.142857,0.2,0.057143,100
FB15k-237,music/genre/artists,? /music/genre/artists /m/0fpjd_g,head,7,5,0.142857,0.2,0.057143,100
FB15k-237,people/ethnicity/people,? /people/ethnicity/people /m/01s21dg,head,7,5,0.142857,0.2,0.057143,91
YAGO3-10,isAffiliatedTo,Frédéric_Hantz isAffiliatedTo ?,tail,7,5,0.142857,0.2,0.057143,100
YAGO3-10,isAffiliatedTo,Jorge_Perona isAffiliatedTo ?,tail,7,5,0.142857,0.2,0.057143,100
YAGO3-10,isAffiliatedTo,Olivier_Veigneau isAffiliatedTo ?,tail,7,5,0.142857,0.2,0.057143,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo AFC_Ajax,head,7,5,0.142857,0.2,0.057143,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo AFC_Ajax,head,7,5,0.142857,0.2,0.057143,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo AFC_Ajax,head,7,5,0.142857,0.2,0.057143,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo AFC_Ajax,head,7,5,0.142857,0.2,0.057143,103
YAGO3-10,isConnectedTo,? isConnectedTo Tivat_Airport,head,7,5,0.142857,0.2,0.057143,100
YAGO3-10,playsFor,? playsFor Everton_de_Viña_del_Mar,head,7,5,0.142857,0.2,0.057143,100
YAGO3-10,playsFor,? playsFor Inter_Baku_PIK,head,7,5,0.142857,0.2,0.057143,100
YAGO3-10,playsFor,? playsFor Lechia_Gdańsk,head,7,5,0.142857,0.2,0.057143,100
YAGO3-10,playsFor,? playsFor Slovakia_national_football_team,head,7,5,0.142857,0.2,0.057143,100
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
codex-l,P20,? P20 Q649,head,7,5,0.142857,0.2,0.057143,120
